index,label,text
281,promo,"Bangladesh noubahinite sorasori commissioned officer pade niyog cholche. 
Visit korun: www.joinnavy.navy.mil.bd"
282,normal,"Hi, ami ekhane."
283,smish,"Amar 200 jon lok-er proyojon ache, kono odfee dite hobe na, binamulle binyoj na kore kaj korte chaile amake inbox korun.https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868"
284,smish,"https://t.me/Referincomebd4536_bot?start=r00798685036
Dine 200 theke 300 taka income korte chaile ei link-e click korun"
285,promo,Notun season-e shob poshake 25% discount. Aaj-i shopping korun.
286,smish,Bangladesh bank theke joruri barta. Bistarito jante ekhane click korun: https://wa.me/8801913233245
287,promo,"TK100 cashback! 31GB+450min.@TK399 30din, niye nao: cutt.ly/2wQlYv6U"
288,smish,Flash bikroy! Poroborti 24 ghontar jonno Daraz-e 70% porjonto chhar pan. Apnar discount claim korte ekhane click korun: https://Daraz.com/7ty
289,normal,Tumi ki tram-e jachcho?
290,smish,Apnar driving license update korte call korun +8801815566778
291,smish,"5,000 taka binyoje 15,000 taka arjon korun! Call korun: +8801916677889"
292,normal,Apni ki korchen?
293,normal,"Tumi osadharon, nijer upor bishash rakho."
294,promo,“05 May Antorjatik Midwife Dibosh. Ebarer protipadya-tothho theke bastobe: shokol midwife ek sathe.”
295,smish,Apnar bank account-e login somossa hocche? Ekhane click korun: http://bit.ly/LoginHelp
296,smish,Apnar mobile balance recharge korte ekhane click korun: [securetopup.com/TopupBD]
297,normal,"Ami bhalo achi, apni kemon achen?"
298,smish,"Casino-te baji dhorun ebong 10,000 taka cashback jiten! Shuru korun: xini.eu/00Qe"
299,normal,"Hello, kemon achen?"
300,promo,"TK100 cashback-e 31GB+450min.@TK399,30din, niye nao: cutt.ly/2wQlYv6U"
301,smish,"Apnar credit card ti obilombe update korun. Ekhane click korun: [securecreditcard.com/UpdateBD]"
302,promo,"Bonus shoho 3GB-60taka-3din. Dial *121*5699# ba https://mygp.li/mo"
303,normal,"01738293765 ei number e rocket e taka pathan."
304,promo,"Bonus shoho 1GB-30taka-3din. Dial *121*5215# ba https://mygp.li/mo"
305,smish,"Apnar internet songjog punray chalu korte call korun +8801811122334"
306,normal,"Shubho osustho diner shubhechha!"
307,promo,"Bishesh offer: shob bachader poshake 20% discount."
308,normal,"Tumi ja korte paro, ta oshsadaron."
309,normal,"01873828174 ei number e taka pathan."
310,normal,"Ki korbe amar shathe bolo. Ami tomar shathe hante chai."
311,normal,"Tumi oshsadaron, nijer upor bishshash rakho."
312,smish,"Bangladesh Bank account e truti dekha diyeche. Call korun: +8801814344356"
313,normal,"Apnar account theke 3000/- taka kata hoyeche, call korun."
314,promo,"Sheikh Hasina sorkarer shafollyo: 
Krishokbandhu sorkar sharer mulyo komiye TSP 80 taka theke 27 taka, DAP 90 taka theke 21 taka ebong MOP 70 taka theke 20 taka kora hoy."
315,smish,"❤️Keu jodi online e kaj korte chan ad fee chara tahole inbox korun jototuku pari shahajjo kormu inshallah 🫶🫶🫶

📣💁‍♂️ Din bodlachhe network marketder. 🧑‍💻

❤️‍🔥 Ekhon bishshe pray 32 lakh torun toruni network marketing niye kaj korchen. Ghore boshei ay koren dollar. Onderdero sujog kore dichhen. 🥀 Inshallah apnarao income paben 🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
316,promo,"TK50 cashback e pro-level data deal 50GB@TK448,30din cutt.ly/nwMwL8Y1"
317,normal,"Shob kichu thik hoye jabe, dhairjo dhoro."
318,promo,"Fitness equipment e 15% discount! Ajei order korun."
319,smish,"Apnar email thikanati jachai korte ekhane click korun: [emailverify.com/VerifyBD]"
320,smish,"Apnar BDT 5,000 gift card Aarong theke dabi korun. Ekhonei www.face3b00kurl.com visit korun."
321,promo,"Dhonir hate ki uthbe trophy? Dekhun IPL final cutt.ly/ywqDAPVv"
322,normal,"Apni ki korte paren?"
323,promo,"Adda+internetinge notun deal 12GB+300mi@297TK,30din cutt.ly/Nw0efEst"
324,normal,"Tumi ki gym e jachho?"
325,promo,"Cashback e century TK100! 55GB @TK398,30din: cutt.ly/hwltB5hC"
326,smish,"Apnar credit carder bill payment miss hoyeche. Ekhane click kore payment korun: http://bit.ly/PayBill"
327,normal,"Aj belay ami school e giyechilam."
328,promo,"TK399 te TK499 er offer! Nao 31GB+450mi., 30din: cutt.ly/2wQlYv6U"
329,promo,"Purbachal shonglogne Navana'r 3,5 o 10 kathar plot kinun – 01847-214019"
330,promo,"5GB+150minute 130taka (30din),Dial *121*5205# ba https://mygp.li/a0"
331,normal,"Apnar bidyut bill baki 950/- taka, joldi porishod korun."
332,promo,"Purbachal 30no sector shonglogne vorat cholman plot! Katha 1.6 lakh
01894841736"
333,promo,"Pro-level internetinge pocket saving- 3GB@TK98,7 din cutt.ly/9wEyjoLc"
334,smish,"Apnar credit card account update korun. Doya kore ekhane click korun: http://bit.ly/CardUpdate"
335,normal,"Tumi shoktishali, tumi parbe."
336,normal,"Amar account e 50 hajar taka ache, ei 01738838884 number e khola dekho check kore."
337,smish,"Joruri vittite niyog: 
Office shohokari
Thaka khawar shundor bebostha ache"
338,smish,"Bitcoin niye bishesh offer! Ekhonei login korun: http://bit.ly/BitcoinOffer"
339,normal,"Kothay jachho?"
340,smish,"Khondokalin job.Beton 5000 BDT/din.Ghore boshe kaj : wa.me/85295102105"
341,promo,"Cashback e century TK100! 55GB @TK398,30din: cutt.ly/hwltB5hC"
342,normal,"Aj ki cinema dekhbe?"
343,smish,"Bangladesh Bank theke joruri barta. Call korun: +8801915566778"
344,smish,"Apnar package hold e ache, ekhane apnar package shipping shompurno korar jonno apnake aro tothyo prodan korte hobe:https://ow.ly/ xjfF50QsUP4"
345,normal,"Apni kemon achen?"
346,smish,"Shakiber soi kora gloves jitte IPL e baji dhorun. Ekhonei click korun: promusic.co/components/interbank.com/"
347,normal,"Tumi ja korte chaibe, ta parbe."
348,smish,"2,00,000 taka biniyoge 4,00,000 taka orjon korun! Call korun: +8801710900912"
349,smish,"Apnar payment ti prkriya korte amader apnar tothyo proyojon. Ekhane click korun: [paymentverify.com/VerifyBD]"
350,smish,"Mashrafir shathe free trip jitte ajei casino te baji dhorun. Click korun: xini.eu/00Qe"
351,promo,"shastho, pushti o shomriddhi chai, nirapod khadder boltto nai. 02 February jatiyo nirapod khaddo dibosh 2024 shofol hok. Bangladesh nirapod khaddo kortripokkho, khaddo montronaloy."
352,normal,Eider poriborte shuvo noboborsho!
353,promo,"200TK cashback shesh din! 61GB+1000mi@TK699,30din: cutt.ly/OwG5T3ub"
354,smish,"priyo grahok, 8990 Taka. K Enterprice ds POS/ECOM.Txn# e 23-02-2020 tarikhe XX karde txn kora hoyeche. Apnar dwara kora hoyni, nibondhito mobile NB theke ei SMS ti forward korun. 18604195555"
355,normal,tomar din kemon katche?
356,smish,jonta bank account block hoyeche. punoray chalute call korun: +8801815566778
357,promo,balance shesh? 200Taka porjonto GP emergency balance nite *9#
358,promo,"double century cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc"
359,smish,"hai priyo, apni bari theke kaj kore protidin 2000 Taka uparjon korte paren. Ei kajti grohon korte, click korun: https://wa.me/8801872825931"
360,smish,apnar account surokkhar jonno ekhane login korun: [accountsecure.net/LoginBD]
361,normal,shuvo Romzaner rohomer mash!
362,promo,shob DVD te 10% chhata. Offer ti simitto somoyer jonno.
363,normal,emon karor shongi hon je apnake Allahor kotha smoron koriye dey. - [Dr. Bilal Phillips]
364,promo,notun mobile kinun ebong 1000 Taka cashback pan! aji trade in korun.
365,smish,sonali bank accounte 5000 Taka joma hoyeche. nishchit korte ekhane click korun: https://wa.me/8801812345678
366,normal,shuvo noboborsho!
367,smish,apner Dutch Bangla Bank accounte billing shomosha hoyeche. shomosha shomadhaner jonno ekhane click korun:cutt.ly/U6zMFTY
368,smish,"free income korte chaile niche link e click korun .protidin 1000-1500 Taka income . proti refer e 250 Taka .
https://t.me/Trust_earning_Airdropbot?start=r04351947315"
369,promo,free delivery shob order e. simitto somoyer jonno.
370,promo,bishesh offer: shob bacchader poshake 20% discount.
371,smish,aji casino te baji dharun ebong ek ti bilashbohul trip jitin! jogajog korun: smilesvoegol.servebbs.org/voegol.php
372,normal,joruri vittite 01738287365 number e taka pathan.
373,promo,flat 15% discount shob shopping e. code: DISCOUNT15.
374,smish,"nogod account theke 5,000 Taka purushkar jitechen! bistrito jante ekhane click korun: https://t.me/NagadPrizeBot2"
375,normal,tomar kaj kemon cholche?
376,smish,◆ temon joggggota thakle online poriye rojgar kora jay. eijonno User-10381381741225860264 mohashoyer shonge jogajog korte paren.
377,normal,"apnar package er delivery aj hobe, 01987654321 ei number e call korun aro tothyer jonno."
378,normal,kemon achhen apni?
379,normal,kemon acho?
380,promo,"nirbachhoni achoronbiddhi mene cholun, 
shushtu o abad nirbachhone shahayota korun
- Bangladesh nirbachhon commission"
381,smish,Mashrafer shoi kora gloves jite casino te baji dharun. shuru korun: xini.eu/00Qe
382,promo,free delivery shob order e. simitto somoyer jonno.
383,smish,apnar password obilombhe reset korun. ekhane click korun: [passwordreset.org/ResetBD]
384,promo,"100TK cashback! 31GB+450mi.@399TK 30din, niye nao: cutt.ly/2wQlYv6U"
385,promo,offer er chharachhari! akhuni kinun 20% chhate apnar pochonder poshak. shudhu ajker jonno!
386,promo,"5GB+150min 130Taka (30din),dial *121*5205# or https://mygp.li/a0"
387,smish,apnar bank accounte ajana lenden shonakto kora hoyeche. bistrito jante ekhane click korun: http://bit.ly/UnknownTxn
388,smish,priyo grahok apnar number er 10 GB internet ebong 100 minit free pote niche link e click korun
389,promo,"special deal shesh din,30GB @300TK,30din! aji niao- cutt.ly/jwkuSC76"
390,normal,"hello, kemon achhen?"
391,smish,"sonali bank accounte 10,000 Taka joma hoyeche. bistrito jante ekhane click korun: https://wa.me/8801817788990"
392,normal,apni ki chinta korchen?
393,normal,"01927283765 ei number e bKash korun, druto."
394,promo,notun customerder jonno bishesh discount. aji register korun.
395,promo,special discount: shob laptop e 5% chhata. simitto stock.
396,smish,8.200 binimulyo bonus! 8.5000 jeter sujog. https://cutt.ly/Cr1ket
397,normal,tumi ki trene jaccho?
398,promo,bonus shoho 8GB-120Taka-30din. nite dial *121*5072# or https://mygp.li/mo
399,normal,ki khobor tomar?
400,normal,kothor porishromoi shofolir path.
401,smish,"Meta pro space kaj korle inbox 
motto 6 dollar bangla
 750 taka diye account kore lifetime income korun,  sathe asche masik beton, 5 line free income, slot income, 30 June er moddhe 12 dollar bangla 1500 taka diye 2 ta program kine nile pachen 0.05 bnb er mps nft free arthat 29 dollar free pachen
bangla 3625 taka| emon sujog ar paben na, 30 June er moddhe jara account korbe tara pabe
emon sujog hathchara korben na
ar bose na thaka taratari account kore felun"
402,smish,"2,000 taka binoyog korun ebong 5 minite 4,000 taka pan! kol korun: +8801714567890"
403,normal,01672582978 ei number e rocket e 200 taka pathan.
404,promo,"40 TK cashback! 46GB@458TK, 30din, nie nao ekhoni: cutt.ly/GwWYCCfJ"
405,normal,shubbo October!
406,normal,"tumi onek shoktishali, tumi parbe."
407,smish,sonali bank account update korte ekhane click korun: https://wa.me/8801812122234
408,smish,apnar chele somasyay ache joldi taka pathan ei number e
409,normal,tumi ki bagane jaccho?
410,normal,shobcheye shundor poribarik kajer jonno ami somoy dite chai.
411,smish,sonali bank account e truTi dekha diyechhe. joruri bhitore bistarito jante ekhane click korun: https://wa.me/8801819876543
412,promo,simit somoyer offer! 40GB (bonussho) 500TK 30din. dial *121*5049# or mygp.li/mo
413,smish,"priyo deshobashi ! (COVID-19)
korona virus er jonno
2,500 taka sarkari
shunudan deowa hobe.
taka neyar jonno nicher number e jogajog korun:-01810559231"
414,normal,byabasahi howa oporadh na kintu rajnitik probhab khatiye byabasahi howa boro oporadh. karon ei byabasahider orjito taker beshirbhag e ashe shadharon manush er roktoshoha taka theke. — Redowan Masud
415,normal,kemon cholchhe tomar din?
416,normal,ami ei bochore onek boi porte chai.
417,normal,ami ekTi bishesh lok hishebe porichito kore ekTi mohan ebong byaparTi er moddhe ekTa shomadhan deowa hoy.
418,smish,sonali bank theke apnar jonno joruri barta. bistarito jante ekhane click korun: https://wa.me/8801816677889
419,promo,"sheikh Hasina sarkarer shofolota: 
krishokbondhu sorkar sharer mulyo komiye TSP 80 taka theke 27 taka, DAP 90 taka theke 21 taka ebong MOP 70 taka theke 20 taka kora hoy."
420,smish,"nogod account theke 5,000 taka puraskar jithen! bistarito jante ekhane click korun: https://t.me/NagadWinBot"
421,promo,"200 TK cashback e shreshtho offer 61GB+1000min@699TK, 30din: cutt.ly/FwQhpKHc"
422,promo,"30GB @300TK,30din! full-on internet korar jonno nao- cutt.ly/jwkuSC76"
423,smish,protidin 200-300 taka income korar sohoj upay! click korun: https://t.me/DailyEarn_Money_bot?start=r06862137946
424,promo,notun season e shob poshak e 25% discount. ajio shopping korun.
425,smish,bKash account block hoyeche. punoray chalute kol korun: +8801718899001
426,promo,"25 TK cashback e abar o beshi data 50GB@473TK,30din cutt.ly/zwTmxzpd"
427,smish,apnar number Ti puraskar jitche. bistarito jante kol korun +8801713344556
428,normal,ami jeno kichu bolte pari na.
429,normal,01927283792 ei number e rocket e taka pathan.
430,promo,"cashback e century 100TK! 30GB+500min. @399TK,30din: cutt.ly/AwkY4L2C"
431,promo,offer: shob electronics e 10% cashback. code: ELEC10.
432,smish,apnar mobile number jachai korar jonno ekhane click korun: [mobilesecure.com/VerifyBD]
433,normal,shubbo jonmodin!
434,normal,takaTa bikash ba rocket e diben number 017291828181
435,normal,ki korbe tumi?
436,promo,menzworld basundhara city notun shakhar uddhone flat30%chad!cutt.ly/fmw
437,smish,protidin 500-700 taka income korun notun sim nie! bistarito jante inbox korun.
438,normal,shubbo poila boishakh!
439,smish,shakib er sathe lunch korar sujog pete cricket e baji dhorun! shuru korun: ebayisapidlld.altervista.org/
440,smish,"Ads dekhe daily 200-300 tk income korte chaile join korun https://adswork-bd.com/register?ref=140639 
100% trusted site Free te kaj korte paben"
441,normal,01672573848 number e kol korun.
442,normal,"shob kichu thik hoye jabe, shash rekho."
443,promo,"45 TK cashback! 46GB @ 453TK, 30din, nie nao ekhoni: cutt.ly/4wQzxdl1"
444,smish,ekTi notun bike jetar sujog! amader joroge ongshogrohon korun www.face3b00kurl.com-e.
445,smish,🤑protidin 400-500 taka 💸. income korun motto panch miniter moddhe.    linker moddhe royeche bistarito 🤗 🗣️ telegram thakte hobe 💁🏼https://t.me/Referincomebd4536_bot?start=r05291672775
446,promo,bikash app theke nao tomar pochonder skitto packs ekhoni: cutt.ly/Zwcqh6YQ
447,normal,"koshto peyo na, ami achhi tomar pashe."
448,smish,shakib al hasan er sathe free match ticket jite aji i IPL e baji dhorun. click korun: xini.eu/00Qe
449,smish,apnar facebook profile update korun. ekhane click korun: [facebookprofile.com/UpdateBD]
450,normal,01729173862 number e rocket e taka pathan.
451,promo,"Bonus shoho 3GB-60TK-3din. Dial *121*5699# ba https://mygp.li/mo"
452,promo,"Apnar favourite brand-er upor 30% porjonto chhar! Offer simito shomoyer jonno."
453,promo,"Onurdho 18 bochor boyoshi Bangladeshi shishu-kishor ebong songslistho protishtanshomuho hote 'Sheikh Russel Podok' er abedonpotro online-e ahoban kora jacche. Abedoner shesh shomoy 20 May, 2023. Bistarioto: www.award.sheikhrussel.gov.bd"
454,smish,"Jeta theke proti kaj korar por apni 1200 TK paben,,, ei job-ta korar jonno apnar ekta TK invest korte hobe na, free te ei job korte parben."
455,smish,"1,00,000 TK binyoge 2,00,000 TK pan! Call korun: +8801919899901"
456,smish,"Bekar jubok, juboti, grihini, retired bektider jonno ghore bose online-e somoy kom niye prochur TK uporjon korar suborno sujog"
457,smish,"Apnar debit card-ti obilombhe update korun. Ekhane click korun: [debitcardupdate.com/UpdateBD]"
458,normal,"Tumi osadharon, nijer upor bishash rakho."
459,smish,"1 minute-e 1 lakh TK purushkar. Ghore bose online-e quiz kheley 1 lakh TK purushkar jitun. Shudhu matro 3ti proshner shothik uttor diye jite nin 1 lakh TK purushkar. Proshno emon bodle debe jibon. Shudhu dekhle hobe na khelete hobe. Quiz na khelen purushkar jitben kivabe? visit: https://lnkd.in/gmvCtjH7"
460,promo,"Pro-level interneting-e pocket saving- 3GB@TK98, 7 din cutt.ly/9wEyjoLc"
461,smish,"IPL special offer! Aajkei betting shuru korun ebong ekta free smartphone jitun: phlebolog.com.ua/libraries/joomla/results.php"
462,normal,"Ami sokale ekta coffee kheyechi."
463,normal,"Ajker meeting kemon chhilo?"
464,smish,"Priyo beboharikari, apni ekta free concert-er ticket jitechen. Ei bartay 'CONCERT' uttor din."
465,promo,"Apnar favourite brand-er upor 30% porjonto chhar! Offer simito shomoyer jonno."
466,promo,"Notun season-e shob poshake 25% discount. Aajkei shopping korun."
467,normal,"Ajke ki ranna korbe?"
468,normal,"Eta Rakib-er number, 01763839854 call dis."
469,normal,"01738273828 ei number-e joruri TK pathan."
470,smish,"💖 Apni ki free kaj shikhte chan? Kajer pasapasi ki income korte chan? Proti din 400 theke 500 TK income korte parben? Tahole ar deri keno? Ekhoni jogajog korun: 01722672391"
471,normal,"Apnar pawna 800/- TK, druto porishodh korun."
472,smish,"Apnar driving license update korte call korun +8801815566778"
473,normal,"Asha kori tomar din-ti bhalo katuk!"
474,normal,"Aj tomar pashe thakte pari na. Ami apnar pashe royechi."
