index,label,text
266,smish,"Dear applicant, Tuesday 04/05 তারিখে সকাল 9am @1st floor center enemy leadership-এর সাথে একটি interview-এর জন্য আপনাকে select করা হয়েছে। Query-র জন্য please contact: 09029900659"
267,smish,"Bangladesh Bank account-e error দেখা দিয়েছে। Call করুন: +8801814344356"
268,promo,"New menu-তে ১০% discount! আজই আমাদের restaurant-এ আসুন।"
269,promo,"Flat ১৫% discount সব shopping-এ। Code: DISCOUNT15."
270,normal,"তোমার time কোথায় যাচ্ছে?"
271,normal,"০১৯৭২৭৭১৭১৪ আমার এই number-e টাকা পাঠাও"
272,normal,"খালার bill টা দিলে help হইতো দিতে পারতেছিনা একটু help করো খালার bill টা দিয়ে দেই"
273,normal,"Hello, তুমি কি করছো?"
274,smish,"Nagad account থেকে ৫,০০০ টাকা prize জিতেছেন! Details জানতে call করুন: +8801919899901"
275,promo,"Sheikh Hasina government's success:
২০০৮ সালে mobile handset production ছিল 0%, এখন দেশের ১৫টি factory থেকে demand-এর ৯৭% পূরণ হচ্ছে।"
276,promo,"TK.১০০ cashback!৩০GB+৫০০min. @TK.৩৯৯,৩০days: cutt.ly/AwkY4L2C"
277,normal,"How are you?"
278,normal,"What are you doing?"
279,normal,"না বললে জানতামই না"
280,smish,"আপনার land বিক্রির টাকা জমা হয়েছে, call করুন: +8801819899901"
281,promo,"Bangladesh Navy-তে direct commissioned officer post-এ recruitment চলছে।
Visit করুনঃ www.joinnavy.navy.mil.bd"
282,normal,"Hi, আমি এখানে।"
283,smish,"আমার ২০০ জন people-এর দরকার আছে, কোনো fee দিতে হবে না, free investment ছাড়া কাজ করতে চাইলে আমাকে inbox করুন।https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868"
284,smish,"https://t.me/Referincomebd4536_bot?start=r00798685036
দিনে 200 থেকে 300 টাকা income করতে চাইলে এই link-এ click করুন"
285,promo,"New season-এ সব পোশাকে ২৫% discount. আজই shopping করুন।"
286,smish,"Bangladesh Bank থেকে urgent message. Details জানতে এখানে click করুন: https://wa.me/8801913233245"
287,promo,"TK.১০০ cashback! ৩১GB+৪৫০min.@TK.৩৯৯ ৩০days, নিয়ে নাও: cutt.ly/2wQlYv6U"
288,smish,"Flash sale! Next 24 hours-এর জন্য Daraz-এ 70% পর্যন্ত discount পান. আপনার discount claim করতে এখানে click করুন: https://Daraz.com/7ty"
289,normal,"Are you going by tram?"
290,smish,"আপনার driving license update করতে call করুন +8801815566778"
291,smish,"৫,০০০ টাকা investment-এ ১৫,০০০ টাকা earn করুন! Call করুন: +8801916677889"
292,normal,"What are you doing?"
293,normal,"You are awesome, নিজের উপর বিশ্বাস রাখো।"
294,promo,"০৫ May International Midwife Day. এবারের theme-তথ্য থেকে বাস্তবঃ সকল midwife এক সাথে।"
295,smish,"আপনার bank account-এ login problem হচ্ছে? এখানে click করুন: http://bit.ly/LoginHelp"
296,smish,"আপনার mobile balance recharge করতে এখানে click করুন: [securetopup.com/TopupBD]"
297,normal,"I am fine, আপনি কেমন আছেন?"
298,smish,"Casino-তে bet করুন এবং ১০,০০০ টাকা cashback জিতুন! Start করুন: xini.eu/00Qe"
299,normal,"Hello, how are you?"
300,promo,"TK.১০০ cashback-এ ৩১GB+৪৫০min.@TK.৩৯৯,৩০days, নিয়ে নাও: cutt.ly/2wQlYv6U"
301,smish,"আপনার credit card টি immediately update করুন। এখানে click করুন: [securecreditcard.com/UpdateBD]"
302,promo,"Bonus সহ 3GB-60 taka-3 দিন। Dial *121*5699# বা https://mygp.li/mo"
303,normal,"01738293765 এই number এ rocket এ taka পাঠান।"
304,promo,"Bonus সহ 1GB-30 taka-3 দিন। Dial *121*5215# বা https://mygp.li/mo"
305,smish,"আপনার internet connection পুনরায় চালু করতে call করুন +8801811122334"
306,normal,"শুভ অসুস্থ্য দিনের wishes!"
307,promo,"Special offer: সব বাচ্চাদের clothes এ 20% discount।"
308,normal,"তুমি যা করতে পারো, তা extraordinary।"
309,normal,"01873828174 এই number এ taka পাঠান।"
310,normal,"কি করবে আমার সাথে বলো। আমি তোমার সাথে walk করতে চাই।"
311,normal,"তুমি extraordinary, নিজের উপর trust রাখো।"
312,smish,"Bangladesh Bank account এ error দেখা দিয়েছে। Call করুন: +8801814344356"
313,normal,"আপনার account থেকে 3000/- taka কাটা হয়েছে, call করুন।"
314,promo,"Sheikh Hasina সরকারের success: 
কৃষকবান্ধব government fertilizer এর মূল্য কমিয়ে TSP 80 taka থেকে 27 taka, DAP 90 taka থেকে 21 taka এবং MOP 70 taka থেকে 20 taka করা হয়।"
315,smish,"❤️কেউ যদি online এ কাজ করতে চান ad fee ছাড়া তাহলে inbox করুন যতটুকু পারি help করমু ইনশাআল্লাহ 🫶🫶🫶

📣💁‍♂️ দিন বদলাচ্ছে network marketer দের। 🧑‍💻

❤️‍🔥 এখন বিশ্বে প্রায় 32 lakh তরুণ তরুণী   network marketing নিয়ে কাজ করছেন। ঘরে বসেই earn করেন dollar। অন্যদেরও opportunity করে দিচ্ছেন। 🥀  ইনশাল্লাহ আপনারাও income পাবেন  🥀 😊
Free income site link- 
https://www.highcpmgate.com/muigh4ey03?key=beb861fae1d527a916402431ed1e7eb8"
316,promo,"TK50 cashback এ pro-level data deal 50GB@TK448,30 দিন cutt.ly/nwMwL8Y1"
317,normal,"সব কিছু ঠিক হয়ে যাবে, patience রাখো।"
318,promo,"Fitness equipment এ 15% discount! আজই order করুন।"
319,smish,"আপনার email address টি verify করতে এখানে click করুন: [emailverify.com/VerifyBD]"
320,smish,"আপনার BDT 5,000 gift card Aarong থেকে claim করুন। এখনই www.face3b00kurl.com visit করুন।"
321,promo,"Dhoni র হাতে কি উঠবে trophy? দেখুন IPL final cutt.ly/ywqDAPVv"
322,normal,"আপনি কি করতে পারেন?"
323,promo,"Adda+Internet এ নতুন deal 12GB+300min@297TK,30 দিন cutt.ly/Nw0efEst"
324,normal,"তুমি কি gym এ যাচ্ছো?"
325,promo,"Cashback এ century TK100! 55GB @TK398,30 দিন: cutt.ly/hwltB5hC"
326,smish,"আপনার credit card এর bill payment miss হয়েছে। এখানে click করে payment করুন: http://bit.ly/PayBill"
327,normal,"আজ afternoon এ আমি school এ গিয়েছিলাম।"
328,promo,"TK399 তে TK499 এর offer! নাও 31GB+450min., 30 দিন: cutt.ly/2wQlYv6U"
329,promo,"Purbachal সংলগ্ন Navana র 3,5 ও 10 katha র plot কিনুন – 01847-214019"
330,promo,"5GB+150 minute 130 taka (30 দিন),Dial *121*5205# বা https://mygp.li/a0"
331,normal,"আপনার electricity bill বাকি 950/- taka, তাড়াতাড়ি payment করুন।"
332,promo,"Purbachal 30 no sector সংলগ্ন fill চলমান plot! Katha 1.6 lakh
01894841736"
333,promo,"Pro-level internet এ pocket saving- 3GB@TK98,7 দিন cutt.ly/9wEyjoLc"
334,smish,"আপনার credit card account update করুন। দয়া করে এখানে click করুন: http://bit.ly/CardUpdate"
335,normal,"তুমি strong, তুমি পারবে।"
336,normal,"আমার account এ 50 হাজার taka আছে , এই 01738838884 number এ খোলা দেখো check করে।"
337,smish,"জরুরী ভিত্তিতে নিয়োগ: 
Office assistant
থাকা খাওয়ার সুন্দর ব্যবস্থা আছে"
338,smish,"Bitcoin নিয়ে special offer! এখনই login করুন: http://bit.ly/BitcoinOffer"
339,normal,"কোথায় যাচ্ছো?"
340,smish,"Part-time job।বেতন 5000 BDT/দিন।ঘরে বসে কাজ : wa.me/85295102105"
341,promo,"Cashback এ century TK100! 55GB @TK398,30 দিন: cutt.ly/hwltB5hC"
342,normal,"আজ কি movie দেখবে?"
343,smish,"Bangladesh Bank থেকে emergency message। Call করুন: +8801915566778"
344,smish,"আপনার package hold এ আছে, এখানে আপনার package shipping complete করার জন্য আপনাকে আরও information provide করতে হবে:https://ow.ly/ xjfF50QsUP4"
345,normal,"আপনি কেমন আছেন?"
346,smish,"Shakib এর sign করা gloves জিততে IPL এ bet ধরুন। এখনই click করুন: promusic.co/components/interbank.com/"
347,normal,"তুমি যা করতে চাইবে, তা পারবে।"
348,smish,"2,00,000 taka investment এ 4,00,000 taka অর্জন করুন! Call করুন: +8801710900912"
349,smish,"আপনার payment টি process করতে আমাদের আপনার information প্রয়োজন। এখানে click করুন: [paymentverify.com/VerifyBD]"
